URL,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
https://open.spotify.com/track/4CIzvZOrty2M8nT2IMFWVT,0.467,0.617,-7.14,0.0309,0.00218,0.00213,0.113,0.186,139.967
https://open.spotify.com/track/4CJVgr35hX1Rm0ycMqvOX3,0.743,0.889,-4.404,0.0334,0.00416,6.13E-05,0.131,0.798,112.052
https://open.spotify.com/track/4CJVkjo5WpmUAKp3R44LNb,0.597,0.605,-12.013,0.0255,0.181,0.000331,0.118,0.886,97.782
https://open.spotify.com/track/4COgXCkA1Nqg3sL1yNxNzy,0.537,0.508,-5.162,0.0257,0.000434,0.271,0.181,0.484,97.068
https://open.spotify.com/track/4CQGG4DimjEDPEli6xfhuJ,0.864,0.689,-4.508,0.0713,0.0569,0,0.0678,0.712,142.082
https://open.spotify.com/track/4CQxVyhVxhbmndgvr8t17r,0.726,0.794,-5.943,0.291,0.456,0,0.338,0.203,125.999
https://open.spotify.com/track/4CRk8QpQ2KNS7N5S2xjEjQ,0.835,0.841,-4.064,0.17,0.105,0,0.0635,0.767,125.006
https://open.spotify.com/track/4CTjql34LKCJy5WOSgEhvA,0.739,0.881,-4.359,0.0484,0.175,0,0.121,0.839,98.062
https://open.spotify.com/track/4CWZOyb9YHIH06yfsvY6k1,0.635,0.945,-2.298,0.036,0.00411,2.41E-05,0.314,0.686,125.024
https://open.spotify.com/track/4CXvNVHb0Mds2NXB4u3U7t,0.649,0.673,-7.746,0.0473,0.0214,0.000117,0.124,0.524,101.05
https://open.spotify.com/track/4CcSw8wQAHYf4XNckayPoc,0.749,0.562,-8.45,0.0281,0.215,1.10E-06,0.105,0.807,115.008
https://open.spotify.com/track/4CcbJeyCBuG2s37DmGtq1n,0.733,0.547,-5.812,0.153,0.406,0.00045,0.0882,0.286,99.977
https://open.spotify.com/track/4Cd9GAodWjGvIiKQVSuIUG,0.499,0.719,-4.429,0.0347,0.000765,4.91E-06,0.254,0.373,95.969
https://open.spotify.com/track/4Cei5nHyLhoQX5Siue4coV,0.725,0.705,-5.843,0.0608,0.024,3.82E-06,0.0907,0.573,111.069
https://open.spotify.com/track/4Chq6k6Hmy2C4jjjtEr2BB,0.479,0.936,-5.016,0.14,0.00339,0.0223,0.0587,0.396,155.315
https://open.spotify.com/track/4ClMraotykv6lBNoPUECdU,0.428,0.59,-6.187,0.0404,0.102,3.39E-06,0.108,0.305,120.38
https://open.spotify.com/track/4ClbseZsVcIEM3H9eC1c9E,0.931,0.408,-10.929,0.182,0.534,0,0.129,0.747,137.962
https://open.spotify.com/track/4CmgZ1nRyMD9in8URnPycY,0.541,0.413,-13.852,0.132,0.843,1.51E-05,0.33,0.0872,73.644
https://open.spotify.com/track/4Cn1qnBcEeEuKB5SRbqsht,0.68,0.57,-5.805,0.27,0.00207,0,0.185,0.26,83.91
https://open.spotify.com/track/4CnoD3XxuCJC7z0JE3SVWm,0.718,0.662,-7.684,0.0433,0.0263,5.41E-06,0.212,0.405,115.034
https://open.spotify.com/track/4CoSCPlKNrWli7E5kFtbcl,0.64,0.649,-10.345,0.0264,0.216,8.30E-05,0.0551,0.865,124.825
https://open.spotify.com/track/4CqO3ZpI3FGByskguC5Kbo,0.662,0.938,-1.948,0.048,0.0541,0.0047,0.153,0.237,127.022
https://open.spotify.com/track/4Cu8eFxrKBhmkVdMVEH7Kj,0.648,0.556,-7.474,0.0323,0.157,0,0.178,0.395,118.009
https://open.spotify.com/track/4CxBmlWegEeKwYUaFvLzel,0.669,0.621,-6.514,0.24,0.0341,0,0.196,0.513,85.007
https://open.spotify.com/track/4CxKfD8lVWKL5fLCxyNw32,0.571,0.815,-4.297,0.28,0.163,0,0.0753,0.657,84.466
https://open.spotify.com/track/4D0GI0qPQVjkgS6qjOLgUi,0.609,0.788,-6.601,0.368,0.102,0,0.403,0.651,85.977
https://open.spotify.com/track/4D1JoHyxlpEdZOui7w76zx,0.622,0.515,-8.992,0.0794,0.548,0.000838,0.387,0.512,64.053
https://open.spotify.com/track/4D3ky3APQwcr8Iku0DrMSd,0.858,0.881,-5.313,0.221,0.0989,0,0.385,0.836,117.034
https://open.spotify.com/track/4D4KVgVNxed4Hd3rGWlCo2,0.527,0.733,-4.624,0.0426,0.179,0,0.1,0.374,80.973
https://open.spotify.com/track/4D4xJ4LyDXBWIf9thFSMAJ,0.554,0.903,-3.152,0.0515,0.0103,0,0.107,0.419,112.998
https://open.spotify.com/track/4D5Ew9tEw8AAahXfC47v35,0.629,0.697,-8,0.379,0.0687,0,0.0857,0.412,88.626
https://open.spotify.com/track/4D86VRUOKYGJUBYI4fMmjn,0.256,0.707,-9.762,0.0365,0.16,0.000142,0.0641,0.542,169.798
https://open.spotify.com/track/4DA8Vy8HhCMG8pBeET5GPb,0.775,0.78,-6.581,0.0612,0.133,0.0016,0.0841,0.695,128.061
https://open.spotify.com/track/4DDMXN0aa2RLeR51FX186y,0.522,0.377,-11.908,0.0482,0.845,0.000247,0.0843,0.346,115.174
https://open.spotify.com/track/4DDfvmjnibj4NCJEwfz5nU,0.612,0.591,-7.227,0.034,0.108,0.00836,0.17,0.21,116.008
https://open.spotify.com/track/4DFmlBKzcCDc6vtofC68ad,0.378,0.661,-4.538,0.0477,0.657,0,0.0766,0.0994,51.444
https://open.spotify.com/track/4DGnayX5QUW6cJaMHqH91a,0.613,0.432,-8.74,0.341,0.482,0.000199,0.103,0.328,163.476
https://open.spotify.com/track/4DHPv00eRJm9YVAnh7LGeM,0.609,0.914,-4.725,0.381,0.043,0,0.352,0.656,147.85
https://open.spotify.com/track/4DICoRpF3sjB0ZPwMaKLdW,0.471,0.475,-4.206,0.0258,0.61,0,0.127,0.119,82.073
https://open.spotify.com/track/4DLTHz9R0Dv2PzgFPKE5ns,0.833,0.751,-3.986,0.0666,0.00173,7.30E-06,0.0681,0.758,126.014
https://open.spotify.com/track/4DMPn1rEujpIJIvjy9HKV8,0.77,0.684,-6.854,0.0768,0.0219,6.16E-05,0.128,0.479,130.03
https://open.spotify.com/track/4DODnpnNZMZD1jR6NvyPuc,0.892,0.666,-4.259,0.0679,0.187,1.20E-06,0.0982,0.73,140.083
https://open.spotify.com/track/4DQP9D71D5AaxVLFZxRBV3,0.761,0.618,-6.549,0.0425,0.102,0,0.0951,0.764,119.99
https://open.spotify.com/track/4DRBaZ760gyk7LWnaJFqsJ,0.49,0.715,-5.549,0.0476,0.386,0,0.311,0.866,130.726
https://open.spotify.com/track/4DSOQ3kfCw70iWDswduLGN,0.511,0.658,-6.864,0.0368,0.177,0,0.126,0.433,152.033
https://open.spotify.com/track/4DTHZqu4QU3rkuxA5PWrK9,0.478,0.411,-6.52,0.0301,0.62,0,0.078,0.199,131.789
https://open.spotify.com/track/4DTV239kHMi6b4WVSqFksc,0.562,0.0359,-36.406,0.827,0.492,0,0.288,0.617,84.675
https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,0.736,0.604,-7.357,0.222,0.0652,6.43E-05,0.124,0.574,155.007
https://open.spotify.com/track/4DV0kAnjWv4nNCVCpPhhun,0.547,0.521,-8.799,0.371,0.567,0,0.106,0.5,81.197
https://open.spotify.com/track/4DV9KToOaC0khx2MqOZstE,0.253,0.166,-16.882,0.0313,0.829,0.000313,0.14,0.18,106.476
https://open.spotify.com/track/4DX8Ejmm8dMRklWeSnOckn,0.416,0.226,-10.934,0.0338,0.82,0.000272,0.143,0.178,138.852
https://open.spotify.com/track/4DXH68IoOCzbLeFoixEE29,0.358,0.945,-3.547,0.132,0.00202,0,0.0442,0.286,180.119
https://open.spotify.com/track/4DYmJ19DhmxUe26QhANDYv,0.712,0.89,-3.792,0.0729,0.645,0,0.0726,0.569,163.848
https://open.spotify.com/track/4DbdfWtJUaWlQlHfckyDOg,0.523,0.761,-6.811,0.428,0.428,0,0.101,0.388,131.861
https://open.spotify.com/track/4Dbn05LNVX5giGbgbz5fdQ,0.562,0.758,-4.592,0.188,0.204,0,0.352,0.572,133.951
https://open.spotify.com/track/4DcJxTf3hXEaJIN06xKFb8,0.606,0.481,-12.664,0.0356,0.133,0.00922,0.0506,0.425,88
https://open.spotify.com/track/4DdyhwFkSDX2sFHGupJAOn,0.741,0.683,-7.556,0.437,0.183,2.28E-06,0.0632,0.85,113.074
https://open.spotify.com/track/4De1d3fqH4Pnb6K20sRVBa,0.84,0.65,-7.556,0.0678,0.112,7.19E-05,0.117,0.747,92.698
https://open.spotify.com/track/4DewX8ld33pKeKPMk86UMX,0.891,0.67,-9.171,0.216,0.0144,3.17E-05,0.0959,0.604,99.993
https://open.spotify.com/track/4Df6RCPoJkH3YotB6Tu6vy,0.679,0.769,-3.405,0.0365,0.487,0,0.292,0.657,121.055
https://open.spotify.com/track/4DfxFGwreu9BquiLRClwh8,0.653,0.708,-5.385,0.0345,0.109,0.0011,0.163,0.347,111.924
https://open.spotify.com/track/4DhZK4fL0387IpnkYd1knT,0.754,0.744,-5.07,0.0735,0.468,0,0.088,0.727,101.046
https://open.spotify.com/track/4DixkYsZqImKOmjaIaYnCi,0.467,0.772,-5.654,0.239,0.0778,4.37E-05,0.114,0.376,139.886
https://open.spotify.com/track/4DjMe5UQIMvg6HS3LoZwh3,0.378,0.521,-8.482,0.0547,0.346,0,0.249,0.188,167.889
https://open.spotify.com/track/4Dl5bzNIO0mxRDslZE9QH0,0.667,0.804,-4.453,0.233,0.468,0,0.0382,0.634,81.94
https://open.spotify.com/track/4DlwCt35aD7fNUVYrDm8oJ,0.492,0.436,-9.019,0.0345,0.844,7.83E-06,0.111,0.197,119.591
https://open.spotify.com/track/4DnHJ6gI0ohwa4hJ5F63dK,0.637,0.873,-4.225,0.0345,0.0048,0,0.0711,0.7,128.003
https://open.spotify.com/track/4DpfayW5CH6TTlGAkwiCgd,0.478,0.719,-8.594,0.0387,0.67,1.08E-06,0.14,0.832,170.456
https://open.spotify.com/track/4DsPdStdXWO8BeYVHWMD16,0.794,0.864,-5.323,0.0519,0.263,0,0.185,0.443,100.973
https://open.spotify.com/track/4Dw4zJCldTapuKR9zrLtKg,0.693,0.731,-6.066,0.0579,0.181,0,0.123,0.952,120.086
https://open.spotify.com/track/4DyfJFTQb27adTDdhFeSgD,0.837,0.312,-13.797,0.0702,0.313,0.0175,0.0923,0.145,104.008
https://open.spotify.com/track/4DzwSjtHtj52si3ndZ65tB,0.528,0.681,-9.056,0.0532,0.057,4.08E-06,0.103,0.45,84.768
https://open.spotify.com/track/4E1WFEtxVFEeS0xLYpxORc,0.83,0.696,-5.132,0.354,0.167,0,0.115,0.93,95.064
https://open.spotify.com/track/4E2RH3LZ1PC7LW5PoYOA42,0.652,0.352,-9.703,0.0261,0.79,0.0186,0.108,0.596,109.06
https://open.spotify.com/track/4E4XH4Uc8xZbbCwD5uwCno,0.419,0.333,-13.266,0.038,0.874,0.00011,0.753,0.264,81.358
https://open.spotify.com/track/4E5P1XyAFtrjpiIxkydly4,0.706,0.751,-6.323,0.0708,0.173,0,0.168,0.195,91.031
https://open.spotify.com/track/4E5h59QIoN0vhfeEPMFTZw,0.857,0.774,-5.462,0.102,0.219,3.72E-06,0.143,0.517,105.025
https://open.spotify.com/track/4ECv88UJvcKFQX1HuLixjg,0.479,0.609,-8.5,0.134,0.499,0,0.144,0.74,75.113
https://open.spotify.com/track/4EDV8s0WpNfW2wIU7wElLQ,0.611,0.844,-3.763,0.0359,0.000774,0,0.337,0.548,104.985
https://open.spotify.com/track/4EFh4DkdqSvPfIoOg6vxvS,0.622,0.284,-15.6,0.0344,0.39,0.000187,0.0874,0.158,119.96
https://open.spotify.com/track/4EKKrClSZPPmm3RBwT34nz,0.739,0.797,-3.488,0.185,0.371,0,0.0921,0.444,67.297
https://open.spotify.com/track/4EOJWkvkVDpkZrhC8iTDsI,0.263,0.228,-11.311,0.0292,0.913,0.161,0.111,0.0534,78.718
https://open.spotify.com/track/4ESTxp7HLpplDNA2n1jhFn,0.743,0.936,-3.557,0.079,0.158,0,0.069,0.703,94.969
https://open.spotify.com/track/4EVMpE4p5L5VQtexTw02NU,0.73,0.517,-8.273,0.116,0.103,0,0.0585,0.817,150.156
https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH,0.489,0.328,-10.892,0.0261,0.891,0.00038,0.307,0.405,100.83
https://open.spotify.com/track/4EaLwZ4WFEMMv2BBkqlakA,0.272,0.287,-11.002,0.0353,0.886,2.30E-06,0.162,0.258,129.568
https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,0.723,0.898,-1.081,0.0354,0.431,0.0015,0.136,0.394,131.96
https://open.spotify.com/track/4EbULzyWMuFx94aoIY1MlJ,0.58,0.407,-8.804,0.43,0.169,0,0.082,0.239,140.023
https://open.spotify.com/track/4EcajRG7d4aAAgqXwiaynh,0.656,0.905,-5.181,0.0471,0.00552,1.12E-05,0.367,0.698,127.976
https://open.spotify.com/track/4Ed25Y8BKuzaTL8sO8FCss,0.845,0.616,-7,0.123,0.0178,1.52E-05,0.0867,0.453,140.062
https://open.spotify.com/track/4EdsPDVUi2OCGtuhibbDmi,0.757,0.645,-7.169,0.0781,0.046,6.37E-05,0.117,0.632,137.905
https://open.spotify.com/track/4EgXFHCpStvqyh2GEyjCih,0.415,0.2,-11.992,0.0352,0.607,0.000171,0.133,0.228,85.124
https://open.spotify.com/track/4Egb5xP6cniUx0kgZd5zLB,0.887,0.581,-7.632,0.172,0.0396,0.000198,0.0788,0.786,117.042
https://open.spotify.com/track/4EhEj41vlK9mIP2rjffcRu,0.749,0.758,-7.763,0.205,0.463,0,0.261,0.337,110.016
https://open.spotify.com/track/4Em3eWrj8aSyGIE5lGHgMd,0.766,0.91,-3.013,0.112,0.209,0,0.0664,0.812,120.042
https://open.spotify.com/track/4EmZuiUFFNDm2QkyRcbbNc,0.523,0.428,-10.814,0.0378,0.311,0.0435,0.124,0.217,144.099
https://open.spotify.com/track/4Emp3P4740scVhkfYghivy,0.639,0.422,-9.854,0.124,0.395,0.00713,0.0796,0.628,75.044
https://open.spotify.com/track/4EnYTyWAlXNo3K7Ayxh3NT,0.574,0.742,-5.405,0.0955,0.0621,0,0.262,0.409,106.766
https://open.spotify.com/track/4EncVGXlw9yTuaPXMRLTw1,0.442,0.891,-4.339,0.0619,0.271,1.14E-05,0.105,0.273,154.869
https://open.spotify.com/track/4EpHxjNDcMwSkV9xoJjF47,0.788,0.646,-3.723,0.0692,0.125,0,0.122,0.562,101.927
https://open.spotify.com/track/4EqDhlMXGSldH0QZaZ1ocL,0.689,0.587,-4.951,0.0461,0.433,0,0.22,0.185,89.953
https://open.spotify.com/track/4Erh7BhUCXfJnuulPYuOjA,0.647,0.652,-5.621,0.244,0.0263,0,0.254,0.701,96.043
https://open.spotify.com/track/4EsYkJjHKMejYLp54woB9c,0.93,0.673,-7.314,0.0733,0.0112,0,0.138,0.219,134.984
https://open.spotify.com/track/4EuXGaOmNNPOSpfvfST5b8,0.669,0.716,-6.271,0.0868,0.0694,0.006,0.329,0.176,113.975
https://open.spotify.com/track/4EwoTmepntGu2fgKsMWHVb,0.715,0.883,-3.958,0.0459,0.0211,0,0.35,0.492,99.995
https://open.spotify.com/track/4EyB4KrMH44c9osDQ5362d,0.537,0.632,-5.838,0.0845,0.00669,5.00E-05,0.0764,0.309,184.096
https://open.spotify.com/track/4F1J6Ne5nUZ3YN8wqDJWEY,0.512,0.446,-8.315,0.0301,0.759,0.0361,0.116,0.278,108.005
https://open.spotify.com/track/4F2C1ny4u7zXrIUnmopCyI,0.599,0.845,-3.446,0.0814,0.00467,0,0.625,0.601,155.108
https://open.spotify.com/track/4F4hKCEgevJgNq27pYz0Mk,0.673,0.666,-8.468,0.0422,0.586,0.17,0.0719,0.438,99.978
https://open.spotify.com/track/4F58voptx3uo1bNiJ6i1P9,0.626,0.465,-8.399,0.0321,0.837,0,0.0993,0.204,132.936
https://open.spotify.com/track/4F6wWmmWUG7MxMp0Yva7Qk,0.835,0.604,-4.239,0.0433,0.0505,0,0.213,0.571,129.899
https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,0.573,0.63,-8.389,0.105,0.189,2.31E-05,0.259,0.218,77.525
https://open.spotify.com/track/4F7RKNYTepAZbPGhM7JwU7,0.851,0.803,-5.607,0.171,0.215,4.78E-06,0.0711,0.59,128.026
https://open.spotify.com/track/4FCb4CUbFCMNRkI6lYc1zI,0.501,0.378,-9.37,0.029,0.735,0,0.119,0.178,119.987
https://open.spotify.com/track/4FCxPmkR87Qsp81XWCbIqa,0.721,0.609,-8.226,0.095,0.104,0,0.223,0.386,141.028
https://open.spotify.com/track/4FDV9Ed1NwD8n9zVYF6THT,0.783,0.723,-4.955,0.183,0.101,2.76E-06,0.0809,0.275,100.039
https://open.spotify.com/track/4FEzG5IQh9vt6nPhXwwVmj,0.604,0.497,-6.676,0.0319,0.727,3.95E-05,0.102,0.72,126.011
https://open.spotify.com/track/4FHw39Ke6pVt5tNKvLr4r3,0.648,0.833,-6.323,0.258,0.196,0,0.313,0.691,135.666
https://open.spotify.com/track/4FJ4DgjlMQ6bAgoDvftdmK,0.541,0.775,-6.018,0.0392,0.487,0.000145,0.083,0.746,93.432
https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg,0.507,0.402,-7.869,0.0279,0.613,8.85E-06,0.11,0.124,143.86
https://open.spotify.com/track/4FPZCGIAYVJ3fQve5yqRWL,0.47,0.567,-10.59,0.0314,0.0426,0.961,0.111,0.694,111.023
https://open.spotify.com/track/4FPrAERfkPKOBKrRoyuxLu,0.517,0.702,-6.763,0.0247,0.00722,0,0.0896,0.414,83.873
https://open.spotify.com/track/4FQJyi8gnbhKy623wNx6Ps,0.752,0.0869,-16.759,0.071,0.967,0,0.0869,0.502,130.566
https://open.spotify.com/track/4FSQWxUTwzihjpghT0WQMj,0.79,0.711,-5.853,0.244,0.0414,0,0.0875,0.671,119.971
https://open.spotify.com/track/4FXdIM78OBdw7KIY2jeM8D,0.555,0.926,-3.613,0.0363,0.0484,7.67E-06,0.171,0.771,138.017
https://open.spotify.com/track/4FZZy7ESCCm9Q8cqyy1ZKP,0.688,0.81,-4.958,0.0342,0.217,1.17E-05,0.0749,0.797,105.025
https://open.spotify.com/track/4Fa3XauWTb1ANReTsMo4qf,0.342,0.51,-4.055,0.0301,0.816,0,0.105,0.37,84.217
https://open.spotify.com/track/4FbcVWgOjljdetmSqzM7NN,0.641,0.847,-5.455,0.0444,0.4,0,0.157,0.742,104.009
https://open.spotify.com/track/4FdQYoWFym37QDQ2GkEHi1,0.541,0.435,-7.404,0.0242,0.314,3.28E-06,0.114,0.242,95.023
https://open.spotify.com/track/4Fgi6UreR43qcuCBqvlxJw,0.606,0.786,-4.598,0.0303,0.141,0,0.0848,0.596,111.885
https://open.spotify.com/track/4Fk5P7R1G7vJrnWPx74CHl,0.658,0.686,-4.6,0.0336,0.107,0,0.0994,0.595,144.902
https://open.spotify.com/track/4FozD429dpnVHMumi84Fnm,0.806,0.75,-5.838,0.0682,0.251,0,0.209,0.484,127.909
https://open.spotify.com/track/4Fu2IVyx9zyfbuyxkvREYs,0.632,0.832,-4.542,0.0752,0.0172,0.00111,0.134,0.692,129.999
https://open.spotify.com/track/4FuOg3u4OOcXIgT4URaBXi,0.603,0.876,-3.63,0.0719,0.365,0,0.0979,0.639,98.021
https://open.spotify.com/track/4FuwvztVnQT4vzvoqlGYgq,0.757,0.803,-5.702,0.0646,0.00553,0,0.0552,0.942,112.012
https://open.spotify.com/track/4Fvbq2LjcQTxAaFuxPEE5k,0.753,0.642,-6.911,0.0637,0.556,0.0142,0.158,0.668,114.052
https://open.spotify.com/track/4FwI6qsU9xOCULmk8RdHrt,0.627,0.8,-6.227,0.218,0.0495,0,0.152,0.259,122.018
https://open.spotify.com/track/4FwTLqe3Gvljt9VPTj2ho5,0.681,0.914,-5.091,0.17,0.0332,1.09E-06,0.334,0.367,153.818
https://open.spotify.com/track/4FwicAe6KPjdyWq5KktedC,0.793,0.459,-7.594,0.0571,0.181,0,0.0939,0.575,129.905
https://open.spotify.com/track/4FwwXRuwzJcpmfCR8ltO9b,0.882,0.545,-8.241,0.251,0.121,5.96E-05,0.129,0.782,94.983
https://open.spotify.com/track/4FxumkF81ICxITeqxx4nK9,0.818,0.84,-3.328,0.092,0.433,1.16E-06,0.114,0.889,99.004
https://open.spotify.com/track/4G0I9EAPTKcazhjeFMSazd,0.467,0.236,-11.177,0.036,0.799,1.67E-05,0.386,0.303,180.051
https://open.spotify.com/track/4G0UefFmrEqD7CdD99rSRT,0.56,0.937,-3.294,0.0876,0.00162,2.83E-06,0.213,0.859,147.985
https://open.spotify.com/track/4G0YpYB1Ullb5rgJeJoMcP,0.452,0.273,-12.371,0.0304,0.778,0.00188,0.228,0.227,84.024
https://open.spotify.com/track/4G2Hbfwvn3oH7LxxPXjjGn,0.874,0.687,-5.253,0.0426,0.034,7.59E-05,0.324,0.92,116.054
https://open.spotify.com/track/4G3Ve2jKVthQckMEhG03MH,0.86,0.755,-5.025,0.137,0.0453,0,0.0505,0.514,128.018
https://open.spotify.com/track/4G3zjCGI7i4Dk4k438smIE,0.762,0.69,-10.091,0.042,0.397,0.0743,0.114,0.456,100.014
https://open.spotify.com/track/4G5R7X1gXyjv8EZ39OVLEx,0.551,0.507,-5.691,0.0374,0.479,0,0.0851,0.215,125.801
https://open.spotify.com/track/4G6eGrUJpmBViXaqLqS1TK,0.534,0.612,-6.401,0.349,0.204,0,0.0869,0.708,96.915
https://open.spotify.com/track/4G7sFmR2CxcsZjfk7hAFdV,0.637,0.808,-5.051,0.0274,0.193,1.04E-06,0.203,0.354,132.001
https://open.spotify.com/track/4G9I5bkAPU38ZUk3oBuJJ6,0.376,0.634,-8.407,0.125,0.0165,0.000408,0.0714,0.252,151.597
https://open.spotify.com/track/4GBuL6fgtVXJNgP1GzoF6Z,0.661,0.631,-4.561,0.144,0.0188,3.30E-05,0.342,0.409,179.074
https://open.spotify.com/track/4GC1Y6ALSWw8zBp4urbqp9,0.646,0.657,-7.47,0.0435,0.355,0,0.107,0.407,95.994
https://open.spotify.com/track/4GCIYE1x1TWJCChPkpy9by,0.688,0.569,-7.007,0.0375,0.392,0.000175,0.12,0.359,109.041
https://open.spotify.com/track/4GEQd6D1NeNjpf0pbOgJSO,0.742,0.791,-4.277,0.0479,0.105,0,0.0533,0.534,104.059
https://open.spotify.com/track/4GFYhFM3OfFjyt1U0DaCVT,0.639,0.855,-6.214,0.365,0.344,3.63E-06,0.1,0.59,139.851
https://open.spotify.com/track/4GH1sjsDTbwuDyVAzlHJXK,0.571,0.8,-6.252,0.0404,0.0152,3.30E-06,0.104,0.533,161.905
https://open.spotify.com/track/4GHIHqBcml2EEitlFkhShJ,0.399,0.155,-10.774,0.0315,0.912,0,0.183,0.515,142.066
https://open.spotify.com/track/4GJAd1nBylAEbw1dZDVzEQ,0.649,0.766,-5.526,0.0304,0.0374,0.000871,0.0942,0.202,97.953
https://open.spotify.com/track/4GKToV50QoBY3ueHfJVPjm,0.754,0.604,-4.985,0.0498,0.0292,0,0.281,0.774,126.954
https://open.spotify.com/track/4GKk1uNzpxIptBuaY97Dkj,0.548,0.475,-12.42,0.0355,0.615,0.808,0.0944,0.0349,126.974
https://open.spotify.com/track/4GLqtPto6Ky3FD2J1Hnckw,0.551,0.495,-8.254,0.0339,0.0682,0,0.259,0.232,88.94
https://open.spotify.com/track/4GP109wBNGibWiG2GIjK51,0.447,0.528,-6.139,0.0314,0.813,0,0.0948,0.372,129.791
https://open.spotify.com/track/4GP2Idcs08NqAjfEV0rsl6,0.692,0.229,-17.691,0.874,0.756,0,0.159,0.657,136.512
https://open.spotify.com/track/4GQR3J3p1qTCHcOtyNA02B,0.621,0.648,-6.652,0.273,0.443,1.34E-05,0.128,0.613,78.272
https://open.spotify.com/track/4GQVVsUnMbZeKIx9vguKlg,0.46,0.937,-2.96,0.264,0.0699,0,0.847,0.578,166.095
https://open.spotify.com/track/4GUyhTID6mBssYE4nz3DG1,0.52,0.834,-4.092,0.344,0.0564,0,0.149,0.69,159.976
https://open.spotify.com/track/4GXMWFus2XoMuPqP5gdgld,0.493,0.501,-6.421,0.118,0.45,4.55E-05,0.123,0.262,106.538
https://open.spotify.com/track/4GYj1p532U2IpTRjcmEAxK,0.624,0.92,-3.276,0.0949,0.0118,0,0.321,0.639,160.102
https://open.spotify.com/track/4GZ2dcE5XESK0wpzC8Kzei,0.737,0.326,-7.373,0.0736,0.607,0,0.171,0.423,87.915
https://open.spotify.com/track/4GeOrEQeRgSWwqmddk2KsI,0.841,0.467,-7.442,0.212,0.0088,0,0.157,0.263,130.082
https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL,0.534,0.462,-9.383,0.0326,0.573,5.59E-06,0.0974,0.519,88.046
https://open.spotify.com/track/4GhhyQRc8SVY6y54huckGP,0.786,0.577,-6.25,0.319,0.571,0,0.111,0.203,140.034
https://open.spotify.com/track/4GlQFBMHW0MIcY1jlJTQXo,0.62,0.789,-5.86,0.0322,0.00309,7.25E-06,0.111,0.468,130.011
https://open.spotify.com/track/4GlwFumhEXNTaBh8foBax6,0.551,0.427,-8.266,0.0261,0.457,0.0628,0.0875,0.451,91.974
https://open.spotify.com/track/4GroumsjzAcgCwJzTGY7px,0.54,0.461,-9.427,0.0341,0.236,0.531,0.0865,0.107,89.995
https://open.spotify.com/track/4Gs9KvdhnKCg0fAm39nVmJ,0.746,0.228,-7.092,0.0375,0.694,0,0.0947,0.396,98.073
https://open.spotify.com/track/4GsZNxO5EqEIrmfcFZ5lrH,0.601,0.776,-6.124,0.329,0.329,1.16E-05,0.117,0.61,145.953
https://open.spotify.com/track/4GtxDqRqnAmHtmyPhSmXY4,0.643,0.475,-6.193,0.0789,0.205,0,0.161,0.506,118.325
https://open.spotify.com/track/4GuaN5aBRpCy2AV7SDoaA3,0.51,0.803,-4.702,0.133,0.022,0,0.648,0.602,172.228
https://open.spotify.com/track/4GvhvCrqxhpyMBUzwdDC0T,0.677,0.623,-7.544,0.193,0.0287,8.88E-05,0.147,0.512,157.011
https://open.spotify.com/track/4GyG53nBdaEvSEn9o8roA2,0.735,0.662,-8.024,0.0408,0.175,2.04E-06,0.0959,0.687,121.925
https://open.spotify.com/track/4GylZDT7adqIfVoPHyFb5X,0.505,0.741,-6.316,0.0354,0.213,8.26E-06,0.0787,0.239,91.025
https://open.spotify.com/track/4GymRrwWNdMXIHmjcJvxqq,0.408,0.856,-4.055,0.0772,0.0172,0,0.185,0.408,94.672
https://open.spotify.com/track/4GzUweW06XQdj7CUBYPS7b,0.808,0.679,-6.289,0.232,0.12,0,0.493,0.552,119.984
https://open.spotify.com/track/4H0UQP8I72DZFGL3Apcmmf,0.747,0.807,-7.379,0.0445,0.0523,0.000265,0.0678,0.794,112.989
https://open.spotify.com/track/4H11PYoVFuAsu1Y6piCwQs,0.793,0.491,-12.205,0.114,0.0691,0.00104,0.154,0.629,155.089
https://open.spotify.com/track/4H5LBP8qjRtC4JBuAmsy7I,0.585,0.73,-5.366,0.0345,0.03,1.89E-06,0.197,0.68,148.013
https://open.spotify.com/track/4H63ey6mUOBfAu0KQ3qpYD,0.582,0.979,-2.492,0.0714,0.125,0.00152,0.339,0.196,128.01
https://open.spotify.com/track/4HAiI0c2CxB5iUFlo7cbbP,0.472,0.253,-9.587,0.0397,0.954,0,0.161,0.356,127.9
https://open.spotify.com/track/4HAn7RE0641HvqT8ocfGCU,0.872,0.767,-5.451,0.151,0.0361,0,0.0892,0.42,119.99
https://open.spotify.com/track/4HCcvFdHfwR2u3WPPPVRv6,0.7,0.4,-8.46,0.0465,0.212,0.000321,0.55,0.28,93.959
